ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09
2024-12-30T08:49:35.000000000Z,2024-12-30T08:49:35.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,595,6BH5,1.2498,1.25,39,15,1,2,1.2497,1.2501,34,32,1,6,1.2496,1.2502,30,33,6,1,1.2495,1.2503,32,24,3,2,1.2494,1.2504,9,25,6,1,1.2493,1.2505,32,40,1,5,1.2492,1.2506,29,28,6,2,1.2491,1.2507,25,10,5,5,1.249,1.2508,35,34,3,5,1.2489,1.2509,31,42,3,4
2024-12-30T08:49:40.000000000Z,2024-12-30T08:49:40.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,596,6BH5,1.2497,1.2499,8,31,4,5,1.2496,1.25,10,22,2,4,1.2495,1.2501,11,48,6,5,1.2494,1.2502,47,6,6,7,1.2493,1.2503,5,36,4,6,1.2492,1.2504,39,30,7,1,1.2491,1.2505,9,39,7,4,1.249,1.2506,31,44,7,4,1.2489,1.2507,27,12,1,3,1.2488,1.2508,25,14,2,1
2024-12-30T08:49:45.000000000Z,2024-12-30T08:49:45.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,597,6BH5,1.2498,1.25,5,26,6,6,1.2497,1.2501,17,26,6,1,1.2496,1.2502,25,43,7,5,1.2495,1.2503,17,16,6,2,1.2494,1.2504,22,7,6,3,1.2493,1.2505,46,16,7,1,1.2492,1.2506,27,41,4,1,1.2491,1.2507,40,14,5,6,1.249,1.2508,32,25,5,3,1.2489,1.2509,24,36,3,6
2024-12-30T08:49:50.000000000Z,2024-12-30T08:49:50.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,598,6BH5,1.2498,1.25,25,21,1,3,1.2497,1.2501,6,21,7,7,1.2496,1.2502,48,22,2,3,1.2495,1.2503,22,38,7,1,1.2494,1.2504,41,10,1,7,1.2493,1.2505,10,20,1,5,1.2492,1.2506,30,42,6,2,1.2491,1.2507,47,28,1,7,1.249,1.2508,20,15,4,7,1.2489,1.2509,42,28,7,4
2024-12-30T08:49:55.000000000Z,2024-12-30T08:49:55.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,599,6BH5,1.2499,1.2501,39,10,6,1,1.2498,1.2502,42,39,1,6,1.2497,1.2503,184,224,7,3,1.2496,1.2504,28,28,6,3,1.2495,1.2505,48,19,2,6,1.2494,1.2506,392,112,7,1,1.2493,1.2507,14,26,6,3,1.2492,1.2508,168,40,5,5,1.2491,1.2509,40,168,6,5,1.249,1.251,48,42,3,2
2024-12-30T08:50:00.000000000Z,2024-12-30T08:50:00.000000000Z,10,1,29307,A,N,0,1.2501,0,0,0,600,6BH5,1.25,1.2502,33,27,7,1,1.2499,1.2503,20,27,5,5,1.2498,1.2504,16,16,6,2,1.2497,1.2505,24,45,7,7,1.2496,1.2506,360,224,2,4,1.2495,1.2507,40,21,5,2,1.2494,1.2508,7,5,2,2,1.2493,1.2509,8,36,3,4,1.2492,1.251,11,13,7,3,1.2491,1.2511,28,36,4,7
2024-12-30T08:50:05.000000000Z,2024-12-30T08:50:05.000000000Z,10,1,29307,A,N,0,1.2501,0,0,0,601,6BH5,1.25,1.2502,33,7,3,2,1.2499,1.2503,40,36,7,2,1.2498,1.2504,44,27,3,4,1.2497,1.2505,11,48,2,7,1.2496,1.2506,31,11,7,2,1.2495,1.2507,29,48,4,1,1.2494,1.2508,46,43,4,5,1.2493,1.2509,34,35,1,5,1.2492,1.251,200,304,6,5,1.2491,1.2511,38,12,4,6
2024-12-30T08:50:10.000000000Z,2024-12-30T08:50:10.000000000Z,10,1,29307,A,N,0,1.2501,0,0,0,602,6BH5,1.25,1.2502,9,34,4,7,1.2499,1.2503,17,14,4,7,1.2498,1.2504,49,40,2,4,1.2497,1.2505,38,41,4,3,1.2496,1.2506,6,29,6,3,1.2495,1.2507,46,47,5,6,1.2494,1.2508,13,16,7,2,1.2493,1.2509,22,22,2,3,1.2492,1.251,46,7,3,6,1.2491,1.2511,15,21,3,1
2024-12-30T08:50:15.000000000Z,2024-12-30T08:50:15.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,603,6BH5,1.2499,1.2501,10,39,6,3,1.2498,1.2502,17,17,7,6,1.2497,1.2503,36,8,5,1,1.2496,1.2504,11,31,3,6,1.2495,1.2505,9,34,4,3,1.2494,1.2506,26,34,5,7,1.2493,1.2507,17,26,3,5,1.2492,1.2508,43,41,7,6,1.2491,1.2509,21,45,6,1,1.249,1.251,27,34,5,2
2024-12-30T08:50:20.000000000Z,2024-12-30T08:50:20.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,604,6BH5,1.2498,1.25,24,10,5,7,1.2497,1.2501,23,10,2,4,1.2496,1.2502,14,45,5,7,1.2495,1.2503,18,40,4,1,1.2494,1.2504,344,144,1,3,1.2493,1.2505,23,7,1,1,1.2492,1.2506,37,21,1,7,1.2491,1.2507,17,41,6,6,1.249,1.2508,33,13,4,7,1.2489,1.2509,11,29,5,7
2024-12-30T08:50:25.000000000Z,2024-12-30T08:50:25.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,605,6BH5,1.2498,1.25,12,40,2,7,1.2497,1.2501,48,17,6,5,1.2496,1.2502,17,16,7,4,1.2495,1.2503,23,15,6,6,1.2494,1.2504,34,33,4,5,1.2493,1.2505,20,40,2,1,1.2492,1.2506,32,23,3,1,1.2491,1.2507,41,48,3,2,1.249,1.2508,8,36,4,3,1.2489,1.2509,36,31,2,4
2024-12-30T08:50:30.000000000Z,2024-12-30T08:50:30.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,606,6BH5,1.2497,1.2499,14,46,4,2,1.2496,1.25,6,30,4,3,1.2495,1.2501,28,47,4,1,1.2494,1.2502,39,21,2,3,1.2493,1.2503,37,15,7,6,1.2492,1.2504,16,32,2,2,1.2491,1.2505,12,47,7,5,1.249,1.2506,136,328,4,2,1.2489,1.2507,5,26,7,4,1.2488,1.2508,46,30,1,5
2024-12-30T08:50:35.000000000Z,2024-12-30T08:50:35.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,607,6BH5,1.2496,1.2498,21,38,1,1,1.2495,1.2499,8,11,5,7,1.2494,1.25,26,7,7,4,1.2493,1.2501,18,45,3,7,1.2492,1.2502,25,30,1,6,1.2491,1.2503,18,22,4,6,1.249,1.2504,20,5,3,7,1.2489,1.2505,19,42,1,2,1.2488,1.2506,32,31,6,2,1.2487,1.2507,34,17,2,4
2024-12-30T08:50:40.000000000Z,2024-12-30T08:50:40.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,608,6BH5,1.2496,1.2498,12,42,6,7,1.2495,1.2499,39,43,7,7,1.2494,1.25,21,47,3,6,1.2493,1.2501,27,25,3,7,1.2492,1.2502,28,12,5,3,1.2491,1.2503,17,36,3,5,1.249,1.2504,368,376,2,3,1.2489,1.2505,12,41,2,2,1.2488,1.2506,44,6,4,3,1.2487,1.2507,38,10,1,2
2024-12-30T08:50:45.000000000Z,2024-12-30T08:50:45.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,609,6BH5,1.2497,1.2499,37,43,7,5,1.2496,1.25,33,23,6,7,1.2495,1.2501,21,41,3,2,1.2494,1.2502,30,25,3,1,1.2493,1.2503,21,49,6,5,1.2492,1.2504,36,22,4,4,1.2491,1.2505,41,48,2,2,1.249,1.2506,28,14,6,1,1.2489,1.2507,384,312,4,5,1.2488,1.2508,27,36,2,4
2024-12-30T08:50:50.000000000Z,2024-12-30T08:50:50.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,610,6BH5,1.2496,1.2498,21,12,2,1,1.2495,1.2499,22,40,1,7,1.2494,1.25,384,216,4,2,1.2493,1.2501,37,32,4,7,1.2492,1.2502,6,5,4,6,1.2491,1.2503,22,41,7,6,1.249,1.2504,45,19,4,6,1.2489,1.2505,31,41,5,1,1.2488,1.2506,42,7,4,6,1.2487,1.2507,35,43,5,4
2024-12-30T08:50:55.000000000Z,2024-12-30T08:50:55.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,611,6BH5,1.2495,1.2497,48,15,1,1,1.2494,1.2498,8,36,7,3,1.2493,1.2499,12,25,1,7,1.2492,1.25,9,36,1,2,1.2491,1.2501,30,44,5,1,1.249,1.2502,46,25,3,2,1.2489,1.2503,12,36,2,4,1.2488,1.2504,41,40,7,3,1.2487,1.2505,35,48,2,5,1.2486,1.2506,21,24,2,6
2024-12-30T08:51:00.000000000Z,2024-12-30T08:51:00.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,612,6BH5,1.2495,1.2497,10,36,2,2,1.2494,1.2498,45,23,3,1,1.2493,1.2499,24,40,5,2,1.2492,1.25,45,14,4,3,1.2491,1.2501,40,33,5,7,1.249,1.2502,15,6,2,5,1.2489,1.2503,17,26,3,3,1.2488,1.2504,23,20,7,2,1.2487,1.2505,27,13,3,1,1.2486,1.2506,28,47,2,4
2024-12-30T08:51:05.000000000Z,2024-12-30T08:51:05.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,613,6BH5,1.2495,1.2497,48,29,6,2,1.2494,1.2498,5,27,7,4,1.2493,1.2499,12,38,3,5,1.2492,1.25,33,41,1,4,1.2491,1.2501,6,26,6,3,1.249,1.2502,56,392,5,3,1.2489,1.2503,144,216,1,1,1.2488,1.2504,6,22,7,6,1.2487,1.2505,17,7,3,5,1.2486,1.2506,8,20,4,6
2024-12-30T08:51:10.000000000Z,2024-12-30T08:51:10.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,614,6BH5,1.2494,1.2496,35,27,2,1,1.2493,1.2497,26,48,2,1,1.2492,1.2498,42,38,3,2,1.2491,1.2499,11,49,5,3,1.249,1.25,25,47,6,2,1.2489,1.2501,46,46,5,7,1.2488,1.2502,21,31,4,7,1.2487,1.2503,8,35,6,7,1.2486,1.2504,22,24,5,7,1.2485,1.2505,42,13,5,5
2024-12-30T08:51:15.000000000Z,2024-12-30T08:51:15.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,615,6BH5,1.2495,1.2497,29,40,7,3,1.2494,1.2498,32,49,1,6,1.2493,1.2499,344,232,7,3,1.2492,1.25,7,43,6,5,1.2491,1.2501,24,23,5,3,1.249,1.2502,6,5,3,4,1.2489,1.2503,20,33,5,4,1.2488,1.2504,168,384,5,1,1.2487,1.2505,33,45,2,2,1.2486,1.2506,16,32,1,2
2024-12-30T08:51:20.000000000Z,2024-12-30T08:51:20.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,616,6BH5,1.2495,1.2497,35,31,5,1,1.2494,1.2498,36,15,5,3,1.2493,1.2499,5,10,7,2,1.2492,1.25,9,17,3,3,1.2491,1.2501,39,22,1,1,1.249,1.2502,12,15,4,4,1.2489,1.2503,42,10,2,2,1.2488,1.2504,7,6,4,1,1.2487,1.2505,34,42,3,3,1.2486,1.2506,9,16,7,6
2024-12-30T08:51:25.000000000Z,2024-12-30T08:51:25.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,617,6BH5,1.2495,1.2497,9,24,4,5,1.2494,1.2498,48,8,7,4,1.2493,1.2499,48,45,6,7,1.2492,1.25,49,13,5,4,1.2491,1.2501,23,8,4,5,1.249,1.2502,15,6,6,4,1.2489,1.2503,44,41,6,4,1.2488,1.2504,13,30,4,1,1.2487,1.2505,38,26,5,7,1.2486,1.2506,336,360,6,3
2024-12-30T08:51:30.000000000Z,2024-12-30T08:51:30.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,618,6BH5,1.2494,1.2496,6,6,3,6,1.2493,1.2497,33,15,6,1,1.2492,1.2498,29,35,5,6,1.2491,1.2499,14,41,4,3,1.249,1.25,152,336,6,6,1.2489,1.2501,47,34,1,7,1.2488,1.2502,23,33,2,4,1.2487,1.2503,14,26,3,2,1.2486,1.2504,35,27,6,2,1.2485,1.2505,37,28,4,5
2024-12-30T08:51:35.000000000Z,2024-12-30T08:51:35.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,619,6BH5,1.2494,1.2496,47,48,3,4,1.2493,1.2497,37,34,6,6,1.2492,1.2498,44,26,3,7,1.2491,1.2499,23,24,7,1,1.249,1.25,22,45,7,6,1.2489,1.2501,40,31,5,7,1.2488,1.2502,47,27,7,3,1.2487,1.2503,11,44,2,3,1.2486,1.2504,27,11,4,5,1.2485,1.2505,36,23,6,4
2024-12-30T08:51:40.000000000Z,2024-12-30T08:51:40.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,620,6BH5,1.2495,1.2497,18,31,4,5,1.2494,1.2498,8,23,5,7,1.2493,1.2499,37,12,3,1,1.2492,1.25,40,30,4,3,1.2491,1.2501,37,14,5,1,1.249,1.2502,344,304,6,5,1.2489,1.2503,40,10,3,6,1.2488,1.2504,28,13,2,4,1.2487,1.2505,31,28,7,7,1.2486,1.2506,37,46,2,5
2024-12-30T08:51:45.000000000Z,2024-12-30T08:51:45.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,621,6BH5,1.2494,1.2496,27,40,6,1,1.2493,1.2497,30,38,6,2,1.2492,1.2498,46,25,6,4,1.2491,1.2499,29,28,6,4,1.249,1.25,39,24,4,7,1.2489,1.2501,12,31,6,2,1.2488,1.2502,35,24,6,5,1.2487,1.2503,43,31,6,2,1.2486,1.2504,35,26,4,7,1.2485,1.2505,5,21,5,5
2024-12-30T08:51:50.000000000Z,2024-12-30T08:51:50.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,622,6BH5,1.2494,1.2496,39,28,6,4,1.2493,1.2497,29,23,5,5,1.2492,1.2498,10,13,4,1,1.2491,1.2499,39,10,4,6,1.249,1.25,22,25,3,5,1.2489,1.2501,22,44,6,2,1.2488,1.2502,38,14,6,2,1.2487,1.2503,7,32,6,4,1.2486,1.2504,360,296,7,3,1.2485,1.2505,38,8,7,1
2024-12-30T08:51:55.000000000Z,2024-12-30T08:51:55.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,623,6BH5,1.2493,1.2495,36,44,7,1,1.2492,1.2496,33,21,6,3,1.2491,1.2497,8,13,5,5,1.249,1.2498,30,27,6,6,1.2489,1.2499,40,8,1,2,1.2488,1.25,43,29,5,7,1.2487,1.2501,29,44,6,5,1.2486,1.2502,9,18,1,3,1.2485,1.2503,48,19,3,1,1.2484,1.2504,49,18,1,2
2024-12-30T08:52:00.000000000Z,2024-12-30T08:52:00.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,624,6BH5,1.2494,1.2496,18,18,5,5,1.2493,1.2497,23,24,2,4,1.2492,1.2498,5,8,7,1,1.2491,1.2499,36,40,4,3,1.249,1.25,43,28,6,5,1.2489,1.2501,15,15,7,6,1.2488,1.2502,25,10,6,1,1.2487,1.2503,40,29,7,5,1.2486,1.2504,32,18,5,1,1.2485,1.2505,23,12,5,1
2024-12-30T08:52:05.000000000Z,2024-12-30T08:52:05.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,625,6BH5,1.2493,1.2495,9,13,3,2,1.2492,1.2496,44,19,6,6,1.2491,1.2497,38,39,5,1,1.249,1.2498,32,21,6,6,1.2489,1.2499,30,9,2,6,1.2488,1.25,47,38,2,5,1.2487,1.2501,6,18,1,1,1.2486,1.2502,43,29,3,3,1.2485,1.2503,37,31,5,7,1.2484,1.2504,42,19,4,2
2024-12-30T08:52:10.000000000Z,2024-12-30T08:52:10.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,626,6BH5,1.2494,1.2496,19,37,1,1,1.2493,1.2497,33,38,3,5,1.2492,1.2498,23,25,3,2,1.2491,1.2499,26,9,3,1,1.249,1.25,43,16,6,5,1.2489,1.2501,49,31,2,6,1.2488,1.2502,25,42,6,3,1.2487,1.2503,40,37,3,1,1.2486,1.2504,24,27,7,4,1.2485,1.2505,33,38,2,4
2024-12-30T08:52:15.000000000Z,2024-12-30T08:52:15.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,627,6BH5,1.2494,1.2496,41,17,7,2,1.2493,1.2497,18,29,2,4,1.2492,1.2498,12,9,5,4,1.2491,1.2499,20,24,3,1,1.249,1.25,40,14,4,2,1.2489,1.2501,35,16,4,2,1.2488,1.2502,24,27,7,5,1.2487,1.2503,14,44,6,6,1.2486,1.2504,37,47,1,1,1.2485,1.2505,48,42,5,4
2024-12-30T08:52:20.000000000Z,2024-12-30T08:52:20.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,628,6BH5,1.2494,1.2496,43,43,5,2,1.2493,1.2497,19,6,4,1,1.2492,1.2498,43,9,3,1,1.2491,1.2499,34,41,4,3,1.249,1.25,36,47,1,6,1.2489,1.2501,5,33,5,6,1.2488,1.2502,27,9,7,6,1.2487,1.2503,10,9,2,2,1.2486,1.2504,24,42,5,4,1.2485,1.2505,17,17,7,5
2024-12-30T08:52:25.000000000Z,2024-12-30T08:52:25.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,629,6BH5,1.2494,1.2496,42,44,3,2,1.2493,1.2497,6,47,2,4,1.2492,1.2498,14,12,6,4,1.2491,1.2499,46,22,6,7,1.249,1.25,39,6,5,5,1.2489,1.2501,39,6,6,6,1.2488,1.2502,20,12,2,1,1.2487,1.2503,45,30,4,5,1.2486,1.2504,44,32,6,2,1.2485,1.2505,48,48,5,4
2024-12-30T08:52:30.000000000Z,2024-12-30T08:52:30.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,630,6BH5,1.2493,1.2495,45,40,1,5,1.2492,1.2496,15,49,6,3,1.2491,1.2497,26,8,7,3,1.249,1.2498,41,23,2,4,1.2489,1.2499,28,5,5,5,1.2488,1.25,25,45,3,6,1.2487,1.2501,38,18,5,2,1.2486,1.2502,32,49,3,6,1.2485,1.2503,25,21,7,2,1.2484,1.2504,5,8,6,7
2024-12-30T08:52:35.000000000Z,2024-12-30T08:52:35.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,631,6BH5,1.2493,1.2495,47,7,4,4,1.2492,1.2496,33,25,5,4,1.2491,1.2497,47,9,4,5,1.249,1.2498,21,5,7,3,1.2489,1.2499,46,6,1,3,1.2488,1.25,8,8,4,4,1.2487,1.2501,33,26,4,7,1.2486,1.2502,15,17,7,7,1.2485,1.2503,24,6,2,6,1.2484,1.2504,35,26,6,4
2024-12-30T08:52:40.000000000Z,2024-12-30T08:52:40.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,632,6BH5,1.2493,1.2495,5,36,1,5,1.2492,1.2496,21,46,6,6,1.2491,1.2497,32,40,7,7,1.249,1.2498,6,23,4,5,1.2489,1.2499,25,49,7,2,1.2488,1.25,5,28,3,3,1.2487,1.2501,21,32,7,7,1.2486,1.2502,33,49,4,5,1.2485,1.2503,33,9,3,2,1.2484,1.2504,43,48,6,7
2024-12-30T08:52:45.000000000Z,2024-12-30T08:52:45.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,633,6BH5,1.2492,1.2494,216,304,3,1,1.2491,1.2495,14,6,1,7,1.249,1.2496,11,23,1,4,1.2489,1.2497,47,19,3,3,1.2488,1.2498,46,39,3,5,1.2487,1.2499,37,5,4,2,1.2486,1.25,24,34,6,2,1.2485,1.2501,46,39,4,3,1.2484,1.2502,31,34,3,4,1.2483,1.2503,41,31,7,4
2024-12-30T08:52:50.000000000Z,2024-12-30T08:52:50.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,634,6BH5,1.2493,1.2495,45,44,3,3,1.2492,1.2496,18,34,6,2,1.2491,1.2497,13,30,1,2,1.249,1.2498,17,25,5,4,1.2489,1.2499,46,24,7,7,1.2488,1.25,19,29,3,5,1.2487,1.2501,12,25,7,5,1.2486,1.2502,10,14,2,1,1.2485,1.2503,25,18,4,3,1.2484,1.2504,37,29,3,1
2024-12-30T08:52:55.000000000Z,2024-12-30T08:52:55.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,635,6BH5,1.2492,1.2494,328,320,4,1,1.2491,1.2495,21,34,7,6,1.249,1.2496,14,10,2,7,1.2489,1.2497,45,17,6,1,1.2488,1.2498,13,41,1,4,1.2487,1.2499,15,42,7,2,1.2486,1.25,43,32,3,5,1.2485,1.2501,23,8,3,1,1.2484,1.2502,31,8,5,1,1.2483,1.2503,30,22,6,6
2024-12-30T08:53:00.000000000Z,2024-12-30T08:53:00.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,636,6BH5,1.2492,1.2494,41,38,3,5,1.2491,1.2495,44,47,4,2,1.249,1.2496,41,27,7,4,1.2489,1.2497,45,45,6,3,1.2488,1.2498,12,27,1,3,1.2487,1.2499,33,21,1,3,1.2486,1.25,28,48,4,6,1.2485,1.2501,48,36,7,1,1.2484,1.2502,48,46,2,2,1.2483,1.2503,41,20,5,5
2024-12-30T08:53:05.000000000Z,2024-12-30T08:53:05.000000000Z,10,1,29307,A,N,0,1.2493,0,0,0,637,6BH5,1.2492,1.2494,22,6,1,1,1.2491,1.2495,41,39,5,4,1.249,1.2496,232,88,2,1,1.2489,1.2497,44,27,5,5,1.2488,1.2498,24,22,7,5,1.2487,1.2499,29,18,6,3,1.2486,1.25,18,7,2,1,1.2485,1.2501,30,11,7,4,1.2484,1.2502,17,7,4,1,1.2483,1.2503,26,49,1,5
2024-12-30T08:53:10.000000000Z,2024-12-30T08:53:10.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,638,6BH5,1.2491,1.2493,27,42,4,2,1.249,1.2494,32,34,1,7,1.2489,1.2495,22,29,4,2,1.2488,1.2496,16,22,2,4,1.2487,1.2497,29,13,7,5,1.2486,1.2498,21,17,3,4,1.2485,1.2499,312,144,4,3,1.2484,1.25,17,34,2,2,1.2483,1.2501,8,37,7,1,1.2482,1.2502,37,20,6,5
2024-12-30T08:53:15.000000000Z,2024-12-30T08:53:15.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,639,6BH5,1.2491,1.2493,39,31,4,2,1.249,1.2494,21,24,4,2,1.2489,1.2495,19,37,3,7,1.2488,1.2496,30,45,6,1,1.2487,1.2497,34,14,3,4,1.2486,1.2498,42,44,7,5,1.2485,1.2499,44,17,4,3,1.2484,1.25,192,256,1,3,1.2483,1.2501,41,42,2,4,1.2482,1.2502,47,13,5,1
2024-12-30T08:53:20.000000000Z,2024-12-30T08:53:20.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,640,6BH5,1.2491,1.2493,30,37,1,4,1.249,1.2494,22,21,4,4,1.2489,1.2495,48,9,1,3,1.2488,1.2496,19,39,5,7,1.2487,1.2497,15,26,3,2,1.2486,1.2498,18,13,4,2,1.2485,1.2499,38,46,6,3,1.2484,1.25,38,40,3,4,1.2483,1.2501,27,6,5,2,1.2482,1.2502,264,280,6,3
2024-12-30T08:53:25.000000000Z,2024-12-30T08:53:25.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,641,6BH5,1.2491,1.2493,8,47,6,6,1.249,1.2494,5,22,7,6,1.2489,1.2495,36,35,1,6,1.2488,1.2496,39,48,1,1,1.2487,1.2497,10,5,7,3,1.2486,1.2498,20,15,4,6,1.2485,1.2499,32,46,2,2,1.2484,1.25,88,320,5,1,1.2483,1.2501,27,38,7,2,1.2482,1.2502,21,35,7,1
2024-12-30T08:53:30.000000000Z,2024-12-30T08:53:30.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,642,6BH5,1.2491,1.2493,19,6,3,6,1.249,1.2494,49,8,2,5,1.2489,1.2495,23,7,4,1,1.2488,1.2496,27,33,6,1,1.2487,1.2497,38,18,6,3,1.2486,1.2498,18,11,5,2,1.2485,1.2499,21,34,1,6,1.2484,1.25,26,48,5,4,1.2483,1.2501,17,25,1,1,1.2482,1.2502,41,42,1,5
2024-12-30T08:53:35.000000000Z,2024-12-30T08:53:35.000000000Z,10,1,29307,A,N,0,1.2491,0,0,0,643,6BH5,1.249,1.2492,47,14,3,1,1.2489,1.2493,36,25,2,2,1.2488,1.2494,36,41,6,7,1.2487,1.2495,49,40,5,1,1.2486,1.2496,25,32,4,3,1.2485,1.2497,216,224,4,2,1.2484,1.2498,35,41,2,7,1.2483,1.2499,32,14,6,7,1.2482,1.25,14,25,3,4,1.2481,1.2501,42,19,6,2
2024-12-30T08:53:40.000000000Z,2024-12-30T08:53:40.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,644,6BH5,1.2491,1.2493,34,44,6,6,1.249,1.2494,10,42,2,3,1.2489,1.2495,9,39,5,6,1.2488,1.2496,25,13,3,4,1.2487,1.2497,43,8,2,4,1.2486,1.2498,48,39,3,3,1.2485,1.2499,43,33,6,5,1.2484,1.25,18,44,2,4,1.2483,1.2501,34,16,2,6,1.2482,1.2502,19,30,1,3
2024-12-30T08:53:45.000000000Z,2024-12-30T08:53:45.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,645,6BH5,1.2491,1.2493,48,37,2,7,1.249,1.2494,14,49,1,3,1.2489,1.2495,42,27,5,5,1.2488,1.2496,14,9,6,2,1.2487,1.2497,24,32,5,3,1.2486,1.2498,41,9,1,5,1.2485,1.2499,10,19,7,5,1.2484,1.25,9,30,7,6,1.2483,1.2501,344,312,2,3,1.2482,1.2502,16,13,1,5
2024-12-30T08:53:50.000000000Z,2024-12-30T08:53:50.000000000Z,10,1,29307,A,N,0,1.2491,0,0,0,646,6BH5,1.249,1.2492,27,43,3,1,1.2489,1.2493,26,35,2,7,1.2488,1.2494,38,43,4,5,1.2487,1.2495,49,23,5,1,1.2486,1.2496,26,45,3,1,1.2485,1.2497,32,16,3,4,1.2484,1.2498,43,45,2,7,1.2483,1.2499,216,96,4,2,1.2482,1.25,43,12,4,1,1.2481,1.2501,41,29,2,6
2024-12-30T08:53:55.000000000Z,2024-12-30T08:53:55.000000000Z,10,1,29307,A,N,0,1.2492,0,0,0,647,6BH5,1.2491,1.2493,20,15,6,6,1.249,1.2494,27,23,5,2,1.2489,1.2495,104,176,7,5,1.2488,1.2496,22,31,5,1,1.2487,1.2497,18,37,4,7,1.2486,1.2498,16,49,1,7,1.2485,1.2499,18,34,4,5,1.2484,1.25,30,7,1,3,1.2483,1.2501,20,42,3,5,1.2482,1.2502,28,33,2,3
2024-12-30T08:54:00.000000000Z,2024-12-30T08:54:00.000000000Z,10,1,29307,A,N,0,1.2491,0,0,0,648,6BH5,1.249,1.2492,13,27,4,7,1.2489,1.2493,28,44,1,1,1.2488,1.2494,35,14,7,7,1.2487,1.2495,20,25,3,2,1.2486,1.2496,19,36,2,7,1.2485,1.2497,39,43,4,6,1.2484,1.2498,12,11,4,6,1.2483,1.2499,29,46,7,6,1.2482,1.25,36,14,7,1,1.2481,1.2501,360,160,1,6
